Bucket_num_and_HB_CH,Date,Site,Site_Bucket,BPM,TRMT,,,,,,,,,,,,,,,,,
5,9/3/16 7:05,FI,FI_5,37.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 7:15,FI,FI_5,40.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 7:25,FI,FI_5,40.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 7:35,FI,FI_5,33.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 7:45,FI,FI_5,30.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 7:55,FI,FI_5,29.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:05,FI,FI_5,28.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:15,FI,FI_5,28.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:25,FI,FI_5,28.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:35,FI,FI_5,28.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:45,FI,FI_5,28.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 8:55,FI,FI_5,28.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:05,FI,FI_5,31.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:15,FI,FI_5,39.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:25,FI,FI_5,36.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:35,FI,FI_5,34.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:45,FI,FI_5,32.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 9:55,FI,FI_5,30.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:05,FI,FI_5,30,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:15,FI,FI_5,34.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:25,FI,FI_5,33,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:35,FI,FI_5,34.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:45,FI,FI_5,31.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 10:55,FI,FI_5,30,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:05,FI,FI_5,29.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:15,FI,FI_5,30,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:25,FI,FI_5,NA,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:35,FI,FI_5,38.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:45,FI,FI_5,34.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 11:55,FI,FI_5,32.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:05,FI,FI_5,29.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:15,FI,FI_5,30.6,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:25,FI,FI_5,NA,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:35,FI,FI_5,38.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:45,FI,FI_5,40.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 12:55,FI,FI_5,NA,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:05,FI,FI_5,31.8,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:15,FI,FI_5,NA,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:25,FI,FI_5,31.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:35,FI,FI_5,42,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:45,FI,FI_5,45,N,,,,,,,,,,,,,,,,,
5,9/3/16 13:55,FI,FI_5,43.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:05,FI,FI_5,39,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:15,FI,FI_5,34.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:25,FI,FI_5,34.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:35,FI,FI_5,31.2,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:45,FI,FI_5,30,N,,,,,,,,,,,,,,,,,
5,9/3/16 14:55,FI,FI_5,29.4,N,,,,,,,,,,,,,,,,,
5,9/3/16 15:05,FI,FI_5,32.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 15:28,FI,FI_7,41.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 15:38,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 15:48,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 15:58,FI,FI_7,43.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:08,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:18,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:28,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:38,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:48,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 16:58,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:08,FI,FI_7,38.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:18,FI,FI_7,38.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:28,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:38,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:48,FI,FI_7,49.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 17:58,FI,FI_7,43.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:08,FI,FI_7,43.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:18,FI,FI_7,43.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:28,FI,FI_7,46.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:38,FI,FI_7,47.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:48,FI,FI_7,43.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 18:58,FI,FI_7,43.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:08,FI,FI_7,42,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:18,FI,FI_7,45.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:28,FI,FI_7,42.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:38,FI,FI_7,43.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:48,FI,FI_7,43.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 19:58,FI,FI_7,42.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:08,FI,FI_7,43.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:18,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:28,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:38,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:48,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 20:58,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:08,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:18,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:28,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:38,FI,FI_7,39,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:48,FI,FI_7,38.4,N,,,,,,,,,,,,,,,,,
7,9/2/16 21:58,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:08,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:18,FI,FI_7,43.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:28,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:38,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:48,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 22:58,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:08,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:18,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:28,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:38,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:48,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/2/16 23:58,FI,FI_7,37.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:08,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:18,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:28,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:38,FI,FI_7,34.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:48,FI,FI_7,37.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 0:58,FI,FI_7,37.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:08,FI,FI_7,40.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:18,FI,FI_7,38.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:28,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:38,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:48,FI,FI_7,35.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 1:58,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:08,FI,FI_7,35.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:18,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:28,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:38,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:48,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 2:58,FI,FI_7,36.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:08,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:18,FI,FI_7,35.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:28,FI,FI_7,35.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:38,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:48,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 3:58,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:08,FI,FI_7,37.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:18,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:28,FI,FI_7,34.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:38,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:48,FI,FI_7,33,N,,,,,,,,,,,,,,,,,
7,9/3/16 4:58,FI,FI_7,33,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:08,FI,FI_7,33,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:18,FI,FI_7,32.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:28,FI,FI_7,34.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:38,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:48,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 5:58,FI,FI_7,40.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:08,FI,FI_7,42,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:18,FI,FI_7,38.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:28,FI,FI_7,39.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:38,FI,FI_7,34.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:48,FI,FI_7,36,N,,,,,,,,,,,,,,,,,
7,9/3/16 6:58,FI,FI_7,42.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:08,FI,FI_7,39,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:18,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:28,FI,FI_7,35.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:38,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:48,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 7:58,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:08,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:18,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:28,FI,FI_7,33.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:38,FI,FI_7,32.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:48,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 8:58,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:08,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:18,FI,FI_7,32.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:28,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:38,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:48,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 9:58,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:08,FI,FI_7,32.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:18,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:28,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:38,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:48,FI,FI_7,31.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 10:58,FI,FI_7,33,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:08,FI,FI_7,32.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:18,FI,FI_7,30.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:28,FI,FI_7,33,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:38,FI,FI_7,30.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:48,FI,FI_7,29.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 11:58,FI,FI_7,30,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:08,FI,FI_7,29.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:18,FI,FI_7,30,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:28,FI,FI_7,28.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:38,FI,FI_7,30.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:48,FI,FI_7,30.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 12:58,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:08,FI,FI_7,29.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:18,FI,FI_7,31.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:28,FI,FI_7,30,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:38,FI,FI_7,29.4,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:48,FI,FI_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 13:58,FI,FI_7,30,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:08,FI,FI_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:18,FI,FI_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:28,FI,FI_7,28.2,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:38,FI,FI_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:48,FI,FI_7,28.8,N,,,,,,,,,,,,,,,,,
7,9/3/16 14:58,FI,FI_7,30.6,N,,,,,,,,,,,,,,,,,
7,9/3/16 15:08,FI,FI_7,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:21,Moneybogue,MBC_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:31,Moneybogue,MBC_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:41,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 15:51,Moneybogue,MBC_1,32.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:01,Moneybogue,MBC_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:11,Moneybogue,MBC_1,34.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:21,Moneybogue,MBC_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:31,Moneybogue,MBC_1,39.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:41,Moneybogue,MBC_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 16:51,Moneybogue,MBC_1,30,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:01,Moneybogue,MBC_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:11,Moneybogue,MBC_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:21,Moneybogue,MBC_1,37.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:31,Moneybogue,MBC_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:41,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/2/16 17:51,Moneybogue,MBC_1,33.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:01,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:11,Moneybogue,MBC_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:21,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:31,Moneybogue,MBC_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:41,Moneybogue,MBC_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 18:51,Moneybogue,MBC_1,27,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:01,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:11,Moneybogue,MBC_1,34.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:21,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:31,Moneybogue,MBC_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:41,Moneybogue,MBC_1,36.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 19:51,Moneybogue,MBC_1,33,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:01,Moneybogue,MBC_1,36,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:11,Moneybogue,MBC_1,33,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:21,Moneybogue,MBC_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:31,Moneybogue,MBC_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:41,Moneybogue,MBC_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 20:51,Moneybogue,MBC_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:01,Moneybogue,MBC_1,27.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:11,Moneybogue,MBC_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:21,Moneybogue,MBC_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:31,Moneybogue,MBC_1,27,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:41,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 21:51,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:01,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:11,Moneybogue,MBC_1,31.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:21,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:31,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:41,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 22:51,Moneybogue,MBC_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:01,Moneybogue,MBC_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:11,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:21,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:31,Moneybogue,MBC_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:41,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/2/16 23:51,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:01,Moneybogue,MBC_1,29.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:11,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:21,Moneybogue,MBC_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:31,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:41,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 0:51,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:01,Moneybogue,MBC_1,30,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:11,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:21,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:31,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:41,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 1:51,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:01,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:11,Moneybogue,MBC_1,26.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:21,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:31,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:41,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 2:51,Moneybogue,MBC_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:01,Moneybogue,MBC_1,25.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:11,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:21,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:31,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:41,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 3:51,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:01,Moneybogue,MBC_1,28.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:11,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:21,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:31,Moneybogue,MBC_1,28.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:41,Moneybogue,MBC_1,31.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 4:51,Moneybogue,MBC_1,30.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:01,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:11,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:21,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:31,Moneybogue,MBC_1,22.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:41,Moneybogue,MBC_1,22.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 5:51,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:01,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:11,Moneybogue,MBC_1,23.4,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:21,Moneybogue,MBC_1,22.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:31,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:41,Moneybogue,MBC_1,22.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 6:51,Moneybogue,MBC_1,22.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:01,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:11,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:21,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:31,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:41,Moneybogue,MBC_1,22.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 7:51,Moneybogue,MBC_1,22.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:01,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:11,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:21,Moneybogue,MBC_1,22.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:31,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:41,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 8:51,Moneybogue,MBC_1,21.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:01,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:11,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:21,Moneybogue,MBC_1,22.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:31,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:41,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 9:51,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:01,Moneybogue,MBC_1,21.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:11,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:21,Moneybogue,MBC_1,21.6,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:31,Moneybogue,MBC_1,24,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:41,Moneybogue,MBC_1,22.8,N,,,,,,,,,,,,,,,,,
1,9/3/16 10:51,Moneybogue,MBC_1,25.2,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:01,Moneybogue,MBC_1,NA,N,,,,,,,,,,,,,,,,,
1,9/3/16 11:11,Moneybogue,MBC_1,24.6,N,,,,,,,,,,,,,,,,,
