TIME,TIME_NUM_FORMAT,SITE,TEMP,DO
7/18/2016 21:20,42569.89,M,30.28,10
7/18/2016 21:30,42569.9,M,30.28,9.22
7/18/2016 21:40,42569.9,M,30.28,8.74
7/18/2016 21:50,42569.91,M,30.12,9.21
7/18/2016 22:00,42569.92,M,30.02,8.64
7/18/2016 22:10,42569.92,M,29.98,8.91
7/18/2016 22:20,42569.93,M,30.02,8.68
7/18/2016 22:30,42569.94,M,29.96,8.48
7/18/2016 22:40,42569.94,M,29.92,8.37
7/18/2016 22:50,42569.95,M,29.82,8.62
7/18/2016 23:00,42569.96,M,29.78,8.55
7/18/2016 23:10,42569.97,M,29.76,8.15
7/18/2016 23:20,42569.97,M,29.72,7.66
7/18/2016 23:30,42569.98,M,29.72,7.68
7/18/2016 23:40,42569.99,M,29.72,8.51
7/18/2016 23:50,42569.99,M,29.7,8.11
7/19/2016 0:00,42570,M,29.7,6.81
7/19/2016 0:10,42570.01,M,29.7,7.41
7/19/2016 0:20,42570.01,M,29.68,7.4
7/19/2016 0:30,42570.02,M,29.6,7.32
7/19/2016 0:40,42570.03,M,29.58,6.54
7/19/2016 0:50,42570.03,M,29.56,7.14
7/19/2016 1:00,42570.04,M,29.48,4.95
7/19/2016 1:10,42570.05,M,29.48,6.48
7/19/2016 1:20,42570.06,M,29.4,7.02
7/19/2016 1:30,42570.06,M,29.4,6.6
7/19/2016 1:40,42570.07,M,29.46,6.83
7/19/2016 1:50,42570.08,M,29.44,6.6
7/19/2016 2:00,42570.08,M,29.44,6.65
7/19/2016 2:10,42570.09,M,29.42,6.58
7/19/2016 2:20,42570.1,M,29.38,6.42
7/19/2016 2:30,42570.1,M,29.36,6.3
7/19/2016 2:40,42570.11,M,29.32,6.22
7/19/2016 2:50,42570.12,M,29.32,6.15
7/19/2016 3:00,42570.13,M,29.3,5.81
7/19/2016 3:10,42570.13,M,29.24,5.02
7/19/2016 3:20,42570.14,M,29.2,4.95
7/19/2016 3:30,42570.15,M,29.16,5.04
7/19/2016 3:40,42570.15,M,29.14,4.69
7/19/2016 3:50,42570.16,M,29.12,4.85
7/19/2016 4:00,42570.17,M,29.06,4.64
7/19/2016 4:10,42570.17,M,29,4.18
7/19/2016 4:20,42570.18,M,29,3.52
7/19/2016 4:30,42570.19,M,28.98,4.34
7/19/2016 4:40,42570.19,M,28.94,3.79
7/19/2016 4:50,42570.2,M,28.9,3.09
7/19/2016 5:00,42570.21,M,28.88,3.16
7/19/2016 5:10,42570.22,M,28.88,3.52
7/19/2016 5:20,42570.22,M,28.84,3.69
7/19/2016 5:30,42570.23,M,28.82,2.82
7/19/2016 5:40,42570.24,M,28.8,3.11
7/19/2016 5:50,42570.24,M,28.76,2.67
7/19/2016 6:00,42570.25,M,28.74,2.29
7/19/2016 6:10,42570.26,M,28.72,2.51
7/19/2016 6:20,42570.26,M,28.68,2.58
7/19/2016 6:30,42570.27,M,28.64,1.24
7/19/2016 6:40,42570.28,M,28.64,1.74
7/19/2016 6:50,42570.28,M,28.64,2.25
7/19/2016 7:00,42570.29,M,28.64,1.98
7/19/2016 7:10,42570.3,M,28.6,2.69
7/19/2016 7:20,42570.31,M,28.58,2.89
7/19/2016 7:30,42570.31,M,28.56,2.3
7/19/2016 7:40,42570.32,M,28.56,2.27
7/19/2016 7:50,42570.33,M,28.54,1.65
7/19/2016 8:00,42570.33,M,28.56,2.56
7/19/2016 8:10,42570.34,M,28.52,0.74
7/19/2016 8:20,42570.35,M,28.48,1.2
7/19/2016 8:30,42570.35,M,28.46,1.7
7/19/2016 8:40,42570.36,M,28.42,2.14
7/19/2016 8:50,42570.37,M,28.4,1.2
7/19/2016 9:00,42570.38,M,28.36,1.04
7/19/2016 9:10,42570.38,M,28.36,0.69
7/19/2016 9:20,42570.39,M,28.34,1.16
7/19/2016 9:30,42570.4,M,28.34,1.85
7/19/2016 9:40,42570.4,M,28.36,0.89
7/19/2016 9:50,42570.41,M,28.38,1.45
7/19/2016 10:00,42570.42,M,28.38,1.05
7/19/2016 10:10,42570.42,M,28.36,1.58
7/19/2016 10:20,42570.43,M,28.28,1.81
7/19/2016 10:30,42570.44,M,28.22,2.3
7/19/2016 10:40,42570.44,M,28.2,2.81
7/19/2016 10:50,42570.45,M,28.2,2.84
7/19/2016 11:00,42570.46,M,28.24,2.8
7/19/2016 11:10,42570.47,M,28.26,2.11
7/19/2016 11:20,42570.47,M,28.12,2.41
7/19/2016 11:30,42570.48,M,28,2.72
7/19/2016 11:40,42570.49,M,28.02,2.51
7/19/2016 11:50,42570.49,M,28.1,2.3
7/19/2016 12:00,42570.5,M,28.08,3.05
7/19/2016 12:10,42570.51,M,28.06,2.96
7/19/2016 12:20,42570.51,M,28.1,2.43
7/19/2016 12:30,42570.52,M,28.08,1.84
7/19/2016 12:40,42570.53,M,27.98,2.81
7/19/2016 12:50,42570.53,M,27.94,2.71
7/19/2016 13:00,42570.54,M,27.94,2.71
7/19/2016 13:10,42570.55,M,27.9,2.63
7/19/2016 13:20,42570.56,M,27.9,2.67
7/19/2016 13:30,42570.56,M,27.94,2.6
7/19/2016 13:40,42570.57,M,27.92,2.57
7/19/2016 13:50,42570.58,M,27.9,2.66
7/19/2016 14:00,42570.58,M,27.98,3.84
7/19/2016 14:10,42570.59,M,27.98,3.19
7/19/2016 14:20,42570.6,M,27.94,2.72
7/19/2016 14:30,42570.6,M,27.92,2.89
7/19/2016 14:40,42570.61,M,28,3.18
7/19/2016 14:50,42570.62,M,28,3.73
7/19/2016 15:00,42570.63,M,27.96,2.59
7/19/2016 15:10,42570.63,M,27.94,3.34
7/19/2016 15:20,42570.64,M,27.94,3.03
7/19/2016 15:30,42570.65,M,27.98,3.36
7/19/2016 15:40,42570.65,M,27.96,3.38
7/19/2016 15:50,42570.66,M,28.06,4.75
7/19/2016 16:00,42570.67,M,28.08,3.21
7/19/2016 16:10,42570.67,M,28.04,2.45
7/19/2016 16:20,42570.68,M,28.1,3.56
7/19/2016 16:30,42570.69,M,28.04,3.12
7/19/2016 16:40,42570.69,M,28.06,3.1
7/19/2016 16:50,42570.7,M,28.12,3.81
7/19/2016 17:00,42570.71,M,28.12,4.31
7/19/2016 17:10,42570.72,M,28.2,4.86
7/19/2016 17:20,42570.72,M,28.12,4.11
7/19/2016 17:30,42570.73,M,28.12,4.18
7/19/2016 17:40,42570.74,M,28.16,4.09
7/19/2016 17:50,42570.74,M,28.24,4.3
7/19/2016 18:00,42570.75,M,28.44,8.42
7/19/2016 18:10,42570.76,M,28.3,5.39
7/19/2016 18:20,42570.76,M,28.32,6.15
7/19/2016 18:30,42570.77,M,28.38,5.76
7/19/2016 18:40,42570.78,M,28.42,6.66
7/19/2016 18:50,42570.78,M,28.44,7.29
7/19/2016 19:00,42570.79,M,28.36,5.6
7/19/2016 19:10,42570.8,M,28.38,6.81
7/19/2016 19:20,42570.81,M,28.54,7.66
7/19/2016 19:30,42570.81,M,28.48,6.49
7/19/2016 19:40,42570.82,M,28.44,8.57
7/19/2016 19:50,42570.83,M,28.36,6
7/19/2016 20:00,42570.83,M,28.54,9.1
7/19/2016 20:10,42570.84,M,28.54,7.56
7/19/2016 20:20,42570.85,M,28.6,8.32
7/19/2016 20:30,42570.85,M,28.6,7.7
7/19/2016 20:40,42570.86,M,28.62,8.7
7/19/2016 20:50,42570.87,M,28.6,8.64
7/19/2016 21:00,42570.88,M,28.44,7.93
7/19/2016 21:10,42570.88,M,28.54,8.8
7/19/2016 21:20,42570.89,M,28.52,8.44
7/19/2016 21:30,42570.9,M,28.46,7.99
7/19/2016 21:40,42570.9,M,28.44,7.66
7/19/2016 21:50,42570.91,M,28.42,7.76
7/19/2016 22:00,42570.92,M,28.46,8.38
7/19/2016 22:10,42570.92,M,28.44,8.73
7/19/2016 22:20,42570.93,M,28.42,7.99
7/19/2016 22:30,42570.94,M,28.38,7.11
7/19/2016 22:40,42570.94,M,28.4,6.54
7/19/2016 22:50,42570.95,M,28.4,7.33
7/19/2016 23:00,42570.96,M,28.38,8.29
7/19/2016 23:10,42570.97,M,28.38,8.21
7/19/2016 23:20,42570.97,M,28.36,8.74
7/19/2016 23:30,42570.98,M,28.24,7.49
7/19/2016 23:40,42570.99,M,28.3,8.3
7/19/2016 23:50,42570.99,M,28.32,7.64
7/20/2016 0:00,42571,M,28.3,6.73
7/20/2016 0:10,42571.01,M,28.28,7.16
7/20/2016 0:20,42571.01,M,28.24,6.72
7/20/2016 0:30,42571.02,M,28.24,6.65
7/20/2016 0:40,42571.03,M,28.22,6.45
7/20/2016 0:50,42571.03,M,28.18,6.38
7/20/2016 1:00,42571.04,M,28.18,6.76
7/20/2016 1:10,42571.05,M,28.14,7.07
7/20/2016 1:20,42571.06,M,28.12,6.38
7/20/2016 1:30,42571.06,M,28.08,5.67
7/20/2016 1:40,42571.07,M,28.08,4.68
7/20/2016 1:50,42571.08,M,27.98,4.89
7/20/2016 2:00,42571.08,M,28.02,6.52
7/20/2016 2:10,42571.09,M,28.04,5.52
7/20/2016 2:20,42571.1,M,27.96,6.43
7/20/2016 2:30,42571.1,M,27.92,4.15
7/20/2016 2:40,42571.11,M,27.94,4.21
7/20/2016 2:50,42571.12,M,27.94,6.51
7/20/2016 3:00,42571.13,M,27.98,5.96
7/20/2016 3:10,42571.13,M,28.02,5.19
7/20/2016 3:20,42571.14,M,28.04,5.19
7/20/2016 3:30,42571.15,M,28.04,5.38
7/20/2016 3:40,42571.15,M,28.04,5.42
7/20/2016 3:50,42571.16,M,28.02,5.43
7/20/2016 4:00,42571.17,M,28.02,5.19
7/20/2016 4:10,42571.17,M,28,5.36
7/20/2016 4:20,42571.18,M,28,5.43
7/20/2016 4:30,42571.19,M,28,4.91
7/20/2016 4:40,42571.19,M,27.98,4.94
7/20/2016 4:50,42571.2,M,27.94,4.91
7/20/2016 5:00,42571.21,M,27.92,4.7
7/20/2016 5:10,42571.22,M,27.9,4.6
7/20/2016 5:20,42571.22,M,27.92,4.75
7/20/2016 5:30,42571.23,M,27.92,3.69
7/20/2016 5:40,42571.24,M,27.88,4.31
7/20/2016 5:50,42571.24,M,27.84,4.27
7/20/2016 6:00,42571.25,M,27.82,3.14
7/20/2016 6:10,42571.26,M,27.78,3.58
7/20/2016 6:20,42571.26,M,27.76,3.62
7/20/2016 6:30,42571.27,M,27.76,3.79
7/20/2016 6:40,42571.28,M,27.72,3.63
7/20/2016 6:50,42571.28,M,27.68,0.78
7/20/2016 7:00,42571.29,M,27.64,3.67
7/20/2016 7:10,42571.3,M,27.58,3.43
7/20/2016 7:20,42571.31,M,27.54,1.44
7/20/2016 7:30,42571.31,M,27.46,2.51
7/20/2016 7:40,42571.32,M,27.38,3.23
7/20/2016 7:50,42571.33,M,27.36,2.08
7/20/2016 8:00,42571.33,M,27.26,3.49
7/20/2016 8:10,42571.34,M,27.24,3.89
7/20/2016 8:20,42571.35,M,27.16,1.06
7/20/2016 8:30,42571.35,M,27.08,2.69
7/20/2016 8:40,42571.36,M,26.98,3.63
7/20/2016 8:50,42571.37,M,26.88,3.63
7/20/2016 9:00,42571.38,M,26.98,1.12
7/20/2016 9:10,42571.38,M,27.1,2.19
7/20/2016 9:20,42571.39,M,27.04,0.89
7/20/2016 9:30,42571.4,M,27.1,2.8
7/20/2016 9:40,42571.4,M,27.08,1.45
7/20/2016 9:50,42571.41,M,27.16,1.84
7/20/2016 10:00,42571.42,M,27.14,0.36
7/20/2016 10:10,42571.42,M,27.08,1.83
7/20/2016 10:20,42571.43,M,27.14,0.82
7/20/2016 10:30,42571.44,M,27.14,0.69
7/20/2016 10:40,42571.44,M,27.14,0.63
7/20/2016 10:50,42571.45,M,27.16,0.82
7/20/2016 11:00,42571.46,M,27.14,2.61
7/20/2016 11:10,42571.47,M,27.1,3.67
7/20/2016 11:20,42571.47,M,27.04,4.37
7/20/2016 11:30,42571.48,M,27.02,4.02
7/20/2016 11:40,42571.49,M,27,3.87
7/20/2016 11:50,42571.49,M,26.92,4.14
7/20/2016 12:00,42571.5,M,26.8,3.78
7/20/2016 12:10,42571.51,M,26.72,4.61
7/20/2016 12:20,42571.51,M,26.74,4.36
7/20/2016 12:30,42571.52,M,26.78,2.46
7/20/2016 12:40,42571.53,M,26.82,1
7/20/2016 12:50,42571.53,M,26.92,1.73
7/20/2016 13:00,42571.54,M,26.9,2.44
7/20/2016 13:10,42571.55,M,26.86,3.03
7/20/2016 13:20,42571.56,M,26.76,3.52
7/20/2016 13:30,42571.56,M,26.72,3.39
7/20/2016 13:40,42571.57,M,26.74,3.06
7/20/2016 13:50,42571.58,M,26.72,3.33
7/20/2016 14:00,42571.58,M,26.72,3.24
7/20/2016 14:10,42571.59,M,26.76,1.66
7/20/2016 14:20,42571.6,M,26.76,4.67
7/20/2016 14:30,42571.6,M,26.76,3.77
7/20/2016 14:40,42571.61,M,26.76,4.25
7/20/2016 14:50,42571.62,M,26.8,4.62
7/20/2016 15:00,42571.63,M,26.84,4.21
7/20/2016 15:10,42571.63,M,26.86,2.95
7/20/2016 15:20,42571.64,M,26.9,3.33
7/20/2016 15:30,42571.65,M,26.94,3.68
7/20/2016 15:40,42571.65,M,27.06,5.73
7/20/2016 15:50,42571.66,M,27.14,4.27
7/20/2016 16:00,42571.67,M,27.38,6.84
7/20/2016 16:10,42571.67,M,27.58,8.35
7/20/2016 16:20,42571.68,M,27.58,8.6
7/20/2016 16:30,42571.69,M,27.6,9.1
7/20/2016 16:40,42571.69,M,27.66,8.55
7/20/2016 16:50,42571.7,M,27.8,9.51
7/20/2016 17:00,42571.71,M,27.82,8.51
7/20/2016 17:10,42571.72,M,27.96,9.68
7/20/2016 17:20,42571.72,M,28.04,10.14
7/20/2016 17:30,42571.73,M,28.1,9.29
7/20/2016 17:40,42571.74,M,28.16,9.86
7/20/2016 17:50,42571.74,M,28.24,9.18
7/20/2016 18:00,42571.75,M,28.28,9.39
7/20/2016 18:10,42571.76,M,28.44,10.11
7/20/2016 18:20,42571.76,M,28.52,10.17
7/20/2016 18:30,42571.77,M,28.64,10.24
7/20/2016 18:40,42571.78,M,28.66,10.75
7/20/2016 18:50,42571.78,M,28.72,11.38
7/20/2016 19:00,42571.79,M,28.66,11.93
7/20/2016 19:10,42571.8,M,28.68,12.36
7/20/2016 19:20,42571.81,M,28.62,12.83
7/20/2016 19:30,42571.81,M,28.66,13.13
7/20/2016 19:40,42571.82,M,28.68,13.13
7/20/2016 19:50,42571.83,M,28.62,13.86
7/20/2016 20:00,42571.83,M,28.56,13.75
7/20/2016 20:10,42571.84,M,28.58,13.47
7/20/2016 20:20,42571.85,M,28.56,13.75
7/20/2016 20:30,42571.85,M,28.56,13.7
7/20/2016 20:40,42571.86,M,28.58,13.84
7/20/2016 20:50,42571.87,M,28.54,13.79
7/20/2016 21:00,42571.88,M,28.5,13.73
7/20/2016 21:10,42571.88,M,28.48,13.56
7/20/2016 21:20,42571.89,M,28.44,14.31
7/20/2016 21:30,42571.9,M,28.42,13.76
7/20/2016 21:40,42571.9,M,28.38,13.53
7/20/2016 21:50,42571.91,M,28.34,13.38
7/20/2016 22:00,42571.92,M,28.28,13.55
7/20/2016 22:10,42571.92,M,28.22,13.12
7/20/2016 22:20,42571.93,M,28.08,12.74
7/20/2016 22:30,42571.94,M,28.02,11.69
7/20/2016 22:40,42571.94,M,27.98,12.12
7/20/2016 22:50,42571.95,M,27.98,11.84
7/20/2016 23:00,42571.96,M,27.98,10.69
7/20/2016 23:10,42571.97,M,28.02,10.94
7/20/2016 23:20,42571.97,M,28.22,10.55
7/20/2016 23:30,42571.98,M,28.38,8.63
7/20/2016 23:40,42571.99,M,28.38,8.54
7/20/2016 23:50,42571.99,M,28.44,8.31
7/21/2016 0:00,42572,M,28.42,7.42
7/21/2016 0:10,42572.01,M,28.4,8.4
7/21/2016 0:20,42572.01,M,28.4,7.64
7/21/2016 0:30,42572.02,M,28.36,7.81
7/21/2016 0:40,42572.03,M,28.34,6.3
7/21/2016 0:50,42572.03,M,28.34,5.96
7/21/2016 1:00,42572.04,M,28.28,7.91
7/21/2016 1:10,42572.05,M,28.2,9.23
7/21/2016 1:20,42572.06,M,28.14,9.9
7/21/2016 1:30,42572.06,M,28.1,10.01
7/21/2016 1:40,42572.07,M,28.06,9.55
7/21/2016 1:50,42572.08,M,28.02,8.85
7/21/2016 2:00,42572.08,M,27.98,8.72
7/21/2016 2:10,42572.09,M,27.98,7.49
7/21/2016 2:20,42572.1,M,27.92,7.47
7/21/2016 2:30,42572.1,M,27.9,5.65
7/21/2016 2:40,42572.11,M,27.88,6.39
7/21/2016 2:50,42572.12,M,27.84,6.04
7/21/2016 3:00,42572.13,M,27.72,8.32
7/21/2016 3:10,42572.13,M,27.8,8.65
7/21/2016 3:20,42572.14,M,27.82,8.49
7/21/2016 3:30,42572.15,M,27.86,8.35
7/21/2016 3:40,42572.15,M,27.82,7.67
7/21/2016 3:50,42572.16,M,27.8,7.24
7/21/2016 4:00,42572.17,M,27.8,6.95
7/21/2016 4:10,42572.17,M,27.78,7.14
7/21/2016 4:20,42572.18,M,27.76,7.29
7/21/2016 4:30,42572.19,M,27.76,7.24
7/21/2016 4:40,42572.19,M,27.74,6.36
7/21/2016 4:50,42572.2,M,27.72,6.5
7/21/2016 5:00,42572.21,M,27.7,6.69
7/21/2016 5:10,42572.22,M,27.68,6.02
7/21/2016 5:20,42572.22,M,27.64,5.34
7/21/2016 5:30,42572.23,M,27.62,5.21
7/21/2016 5:40,42572.24,M,27.6,6.36
7/21/2016 5:50,42572.24,M,27.58,5.86
7/21/2016 6:00,42572.25,M,27.56,5.88
7/21/2016 6:10,42572.26,M,27.54,5.51
7/21/2016 6:20,42572.26,M,27.48,5.13
7/21/2016 6:30,42572.27,M,27.48,5.52
7/21/2016 6:40,42572.28,M,27.46,5.1
7/21/2016 6:50,42572.28,M,27.44,5.04
7/21/2016 7:00,42572.29,M,27.42,4.93
7/21/2016 7:10,42572.3,M,27.4,4.6
7/21/2016 7:20,42572.31,M,27.36,4.07
7/21/2016 7:30,42572.31,M,27.34,4.19
7/21/2016 7:40,42572.32,M,27.3,4.84
7/21/2016 7:50,42572.33,M,27.28,4.68
7/21/2016 8:00,42572.33,M,27.22,4.85
7/21/2016 8:10,42572.34,M,27.16,4.99
7/21/2016 8:20,42572.35,M,27.12,4.6
7/21/2016 8:30,42572.35,M,27.08,4.07
7/21/2016 8:40,42572.36,M,27.04,4.06
7/21/2016 8:50,42572.37,M,27.02,4
7/21/2016 9:00,42572.38,M,26.98,3.36
7/21/2016 9:10,42572.38,M,26.94,3.23
7/21/2016 9:20,42572.39,M,26.9,1.34
7/21/2016 9:30,42572.4,M,26.9,2.67
7/21/2016 9:40,42572.4,M,26.84,3.2
7/21/2016 9:50,42572.41,M,26.9,5.27
7/21/2016 10:00,42572.42,M,26.9,3.76
7/21/2016 10:10,42572.42,M,26.84,1.51
7/21/2016 10:20,42572.43,M,26.84,1.86
7/21/2016 10:30,42572.44,M,26.82,2.02
7/21/2016 10:40,42572.44,M,26.78,0.26
7/21/2016 10:50,42572.45,M,26.76,0.91
7/21/2016 11:00,42572.46,M,26.76,0.01
7/21/2016 11:10,42572.47,M,26.78,-0.03
7/21/2016 11:20,42572.47,M,26.76,-0.03
7/21/2016 11:30,42572.48,M,26.78,0.77
7/21/2016 11:40,42572.49,M,26.86,3.72
7/21/2016 11:50,42572.49,M,26.72,3.3
7/21/2016 12:00,42572.5,M,26.68,3.96
7/21/2016 12:10,42572.51,M,26.68,3.5
7/21/2016 12:20,42572.51,M,26.7,3.48
7/21/2016 12:30,42572.52,M,26.66,3.5
7/21/2016 12:40,42572.53,M,26.7,2.62
7/21/2016 12:50,42572.53,M,26.72,0.28
7/21/2016 13:00,42572.54,M,26.68,4.86
7/21/2016 13:10,42572.55,M,26.7,4.99
7/21/2016 13:20,42572.56,M,26.68,5.23
7/21/2016 13:30,42572.56,M,26.7,3.66
7/21/2016 13:40,42572.57,M,26.8,1.88
7/21/2016 13:50,42572.58,M,26.74,1.95
7/21/2016 14:00,42572.58,M,26.64,1.44
7/21/2016 14:10,42572.59,M,26.62,2.58
7/21/2016 14:20,42572.6,M,26.6,2.04
7/21/2016 14:30,42572.6,M,26.6,1.46
7/21/2016 14:40,42572.61,M,26.62,4.88
7/21/2016 14:50,42572.62,M,26.8,3.96
7/21/2016 15:00,42572.63,M,27.14,3.32
7/21/2016 15:10,42572.63,M,27.3,7.5
7/21/2016 15:20,42572.64,M,27.42,6.97
7/21/2016 15:30,42572.65,M,27.26,5.66
7/21/2016 15:40,42572.65,M,27.44,7.09
7/21/2016 15:50,42572.66,M,27.64,7.2
7/21/2016 16:00,42572.67,M,27.78,8.62
7/21/2016 16:10,42572.67,M,27.86,8.91
7/21/2016 16:20,42572.68,M,28,8.26
7/21/2016 16:30,42572.69,M,27.88,7.75
7/21/2016 16:40,42572.69,M,27.9,7.84
7/21/2016 16:50,42572.7,M,28,5.67
7/21/2016 17:00,42572.71,M,28.18,6.85
7/21/2016 17:10,42572.72,M,28.2,10.81
7/21/2016 17:20,42572.72,M,28.08,10.17
7/21/2016 17:30,42572.73,M,28.56,10.13
7/21/2016 17:40,42572.74,M,28.74,10.57
7/21/2016 17:50,42572.74,M,28.84,11.9
7/21/2016 18:00,42572.75,M,28.84,11.85
7/21/2016 18:10,42572.76,M,28.84,12.45
7/21/2016 18:20,42572.76,M,28.94,12.42
7/21/2016 18:30,42572.77,M,29.02,12.45
7/21/2016 18:40,42572.78,M,29.04,13.03
7/21/2016 18:50,42572.78,M,29.02,13.08
7/21/2016 19:00,42572.79,M,29.02,13.5
7/21/2016 19:10,42572.8,M,29.1,13.87
7/21/2016 19:20,42572.81,M,29.12,13.6
7/21/2016 19:30,42572.81,M,29.1,14.09
7/21/2016 19:40,42572.82,M,29.12,13.9
7/21/2016 19:50,42572.83,M,29.12,13.81
7/21/2016 20:00,42572.83,M,29.14,14.48
7/21/2016 20:10,42572.84,M,29.1,14.54
7/21/2016 20:20,42572.85,M,29.14,14.62
7/21/2016 20:30,42572.85,M,29.16,14.45
7/21/2016 20:40,42572.86,M,29.2,14.55
7/21/2016 20:50,42572.87,M,29.16,14.59
7/21/2016 21:00,42572.88,M,29.08,14.6
7/21/2016 21:10,42572.88,M,29.06,14.53
7/21/2016 21:20,42572.89,M,28.92,14.45
7/21/2016 21:30,42572.9,M,28.94,14.44
7/21/2016 21:40,42572.9,M,28.84,14.23
7/21/2016 21:50,42572.91,M,28.8,14.13
7/21/2016 22:00,42572.92,M,28.8,13.87
7/21/2016 22:10,42572.92,M,28.74,13.57
7/21/2016 22:20,42572.93,M,28.72,13.49
7/21/2016 22:30,42572.94,M,28.68,13.16
7/21/2016 22:40,42572.94,M,28.62,12.97
7/21/2016 22:50,42572.95,M,28.6,12.79
7/21/2016 23:00,42572.96,M,28.52,12.4
7/21/2016 23:10,42572.97,M,28.44,12.25
7/21/2016 23:20,42572.97,M,28.36,12
7/21/2016 23:30,42572.98,M,28.32,11.82
7/21/2016 23:40,42572.99,M,28.22,11.69
7/21/2016 23:50,42572.99,M,28.12,11.16
7/22/2016 0:00,42573,M,28.04,11.49
7/22/2016 0:10,42573.01,M,28.16,9.31
7/22/2016 0:20,42573.01,M,28.24,8.57
7/22/2016 0:30,42573.02,M,28.24,7.67
7/22/2016 0:40,42573.03,M,28.3,6.7
7/22/2016 0:50,42573.03,M,28.3,6.85
7/22/2016 1:00,42573.04,M,28.18,5.93
7/22/2016 1:10,42573.05,M,28.1,5.56
7/22/2016 1:20,42573.06,M,28.04,6.39
7/22/2016 1:30,42573.06,M,28,6.15
7/22/2016 1:40,42573.07,M,27.98,5.79
7/22/2016 1:50,42573.08,M,27.98,4.65
7/22/2016 2:00,42573.08,M,27.96,3.97
7/22/2016 2:10,42573.09,M,27.98,4.18
7/22/2016 2:20,42573.1,M,27.96,4.19
7/22/2016 2:30,42573.1,M,27.92,3.92
7/22/2016 2:40,42573.11,M,27.92,2.88
7/22/2016 2:50,42573.12,M,27.88,3.61
7/22/2016 3:00,42573.13,M,27.84,3.62
7/22/2016 3:10,42573.13,M,27.84,2.44
7/22/2016 3:20,42573.14,M,27.82,1.52
7/22/2016 3:30,42573.15,M,27.82,0.34
7/22/2016 3:40,42573.15,M,27.82,2.96
7/22/2016 3:50,42573.16,M,27.8,2.25
7/22/2016 4:00,42573.17,M,27.64,3.69
7/22/2016 4:10,42573.17,M,27.7,3.43
7/22/2016 4:20,42573.18,M,27.74,3.2
7/22/2016 4:30,42573.19,M,27.76,3.29
7/22/2016 4:40,42573.19,M,27.78,3.2
7/22/2016 4:50,42573.2,M,27.76,3.56
7/22/2016 5:00,42573.21,M,27.76,3.49
7/22/2016 5:10,42573.22,M,27.72,2.57
7/22/2016 5:20,42573.22,M,27.68,1.83
7/22/2016 5:30,42573.23,M,27.64,1.74
7/22/2016 5:40,42573.24,M,27.6,2.05
7/22/2016 5:50,42573.24,M,27.56,2.57
7/22/2016 6:00,42573.25,M,27.54,2.93
7/22/2016 6:10,42573.26,M,27.52,2.9
7/22/2016 6:20,42573.26,M,27.48,3.25
7/22/2016 6:30,42573.27,M,27.42,2.93
7/22/2016 6:40,42573.28,M,27.38,2.55
7/22/2016 6:50,42573.28,M,27.38,2.73
7/22/2016 7:00,42573.29,M,27.34,3.09
7/22/2016 7:10,42573.3,M,27.32,2.99
7/22/2016 7:20,42573.31,M,27.28,3.38
7/22/2016 7:30,42573.31,M,27.26,3.06
7/22/2016 7:40,42573.32,M,27.22,3.2
7/22/2016 7:50,42573.33,M,27.16,3.58
7/22/2016 8:00,42573.33,M,27.1,3.47
7/22/2016 8:10,42573.34,M,27.04,3.31
7/22/2016 8:20,42573.35,M,27.02,2.7
7/22/2016 8:30,42573.35,M,26.96,2.59
7/22/2016 8:40,42573.36,M,26.94,2.75
7/22/2016 8:50,42573.37,M,26.86,3.2
7/22/2016 9:00,42573.38,M,26.8,2.67
7/22/2016 9:10,42573.38,M,26.72,2.51
7/22/2016 9:20,42573.39,M,26.72,2.22
7/22/2016 9:30,42573.4,M,26.7,1.5
7/22/2016 9:40,42573.4,M,26.62,1.51
7/22/2016 9:50,42573.41,M,26.52,2.06
7/22/2016 10:00,42573.42,M,26.5,2.57
7/22/2016 10:10,42573.42,M,26.38,2.87
7/22/2016 10:20,42573.43,M,26.34,1.82
7/22/2016 10:30,42573.44,M,26.32,2.29
7/22/2016 10:40,42573.44,M,26.24,3.4
7/22/2016 10:50,42573.45,M,26.28,3.69
7/22/2016 11:00,42573.46,M,26.04,3.27
7/22/2016 11:10,42573.47,M,26.1,3.62
7/22/2016 11:20,42573.47,M,26.12,3.92
7/22/2016 11:30,42573.48,M,25.9,4.45
7/22/2016 11:40,42573.49,M,25.92,5.94
7/22/2016 11:50,42573.49,M,25.98,6.8
7/22/2016 12:00,42573.5,M,26.04,7.09
7/22/2016 12:10,42573.51,M,26.04,7.16
7/22/2016 12:20,42573.51,M,26.1,6.9
7/22/2016 12:30,42573.52,M,26.08,7.34
7/22/2016 12:40,42573.53,M,26.06,7.56
7/22/2016 12:50,42573.53,M,26.08,7.58
7/22/2016 13:00,42573.54,M,26.28,7.48
7/22/2016 13:10,42573.55,M,26.36,7.2
7/22/2016 13:20,42573.56,M,26.4,7.22
7/22/2016 13:30,42573.56,M,26.46,7.18
7/22/2016 13:40,42573.57,M,26.5,7.13
7/22/2016 13:50,42573.58,M,26.5,7.5
7/22/2016 14:00,42573.58,M,26.44,8.42
7/22/2016 14:10,42573.59,M,26.46,8.41
7/22/2016 14:20,42573.6,M,26.52,8.94
7/22/2016 14:30,42573.6,M,26.58,8.8
7/22/2016 14:40,42573.61,M,26.64,8.77
7/22/2016 14:50,42573.62,M,26.68,9.08
