TIME,TIME_NUM_FORMAT,DO
7/16/2016 10:10,42567.42361,1.69
7/16/2016 10:20,42567.43056,1.04
7/16/2016 10:30,42567.4375,0.63
7/16/2016 10:40,42567.44444,0.96
7/16/2016 10:50,42567.45139,0.94
7/16/2016 11:00,42567.45833,1.07
7/16/2016 11:10,42567.46528,2.03
7/16/2016 11:20,42567.47222,1.42
7/16/2016 11:30,42567.47917,1.11
7/16/2016 11:40,42567.48611,1.45
7/16/2016 11:50,42567.49306,1.35
7/16/2016 12:00,42567.5,0.88
7/16/2016 12:10,42567.50694,1.12
7/16/2016 12:20,42567.51389,0.81
7/16/2016 12:30,42567.52083,0.8
7/16/2016 12:40,42567.52778,0.8
7/16/2016 12:50,42567.53472,0.35
7/16/2016 13:00,42567.54167,0.67
7/16/2016 13:10,42567.54861,1.2
7/16/2016 13:20,42567.55556,1.33
7/16/2016 13:30,42567.5625,1.35
7/16/2016 13:40,42567.56944,0.69
7/16/2016 13:50,42567.57639,1.52
7/16/2016 14:00,42567.58333,2.55
7/16/2016 14:10,42567.59028,3.72
7/16/2016 14:20,42567.59722,4.8
7/16/2016 14:30,42567.60417,4.62
7/16/2016 14:40,42567.61111,4.75
7/16/2016 14:50,42567.61806,4.36
7/16/2016 15:00,42567.625,5.02
7/16/2016 15:10,42567.63194,5.63
7/16/2016 15:20,42567.63889,5.27
7/16/2016 15:30,42567.64583,5.92
7/16/2016 15:40,42567.65278,5.79
7/16/2016 15:50,42567.65972,6.3
7/16/2016 16:00,42567.66667,6.26
7/16/2016 16:10,42567.67361,6.25
7/16/2016 16:20,42567.68056,6.24
7/16/2016 16:30,42567.6875,6.45
7/16/2016 16:40,42567.69444,6.82
7/16/2016 16:50,42567.70139,6.91
7/16/2016 17:00,42567.70833,6.1
7/16/2016 17:10,42567.71528,6.35
7/16/2016 17:20,42567.72222,6.2
7/16/2016 17:30,42567.72917,5.96
7/16/2016 17:40,42567.73611,5.88
7/16/2016 17:50,42567.74306,6.47
7/16/2016 18:00,42567.75,6.02
7/16/2016 18:10,42567.75694,5.75
7/16/2016 18:20,42567.76389,5.73
7/16/2016 18:30,42567.77083,5.56
7/16/2016 18:40,42567.77778,6.91
7/16/2016 18:50,42567.78472,6.92
7/16/2016 19:00,42567.79167,5.86
7/16/2016 19:10,42567.79861,5.58
7/16/2016 19:20,42567.80556,5.78
7/16/2016 19:30,42567.8125,5.87
7/16/2016 19:40,42567.81944,6.25
7/16/2016 19:50,42567.82639,5.96
7/16/2016 20:00,42567.83333,5.47
7/16/2016 20:10,42567.84028,6.21
7/16/2016 20:20,42567.84722,5.67
7/16/2016 20:30,42567.85417,5.54
7/16/2016 20:40,42567.86111,6.12
7/16/2016 20:50,42567.86806,5.86
7/16/2016 21:00,42567.875,6.57
7/16/2016 21:10,42567.88194,6.64
7/16/2016 21:20,42567.88889,6.42
7/16/2016 21:30,42567.89583,6.12
7/16/2016 21:40,42567.90278,6.16
7/16/2016 21:50,42567.90972,5.52
7/16/2016 22:00,42567.91667,5.32
7/16/2016 22:10,42567.92361,5.13
7/16/2016 22:20,42567.93056,5.41
7/16/2016 22:30,42567.9375,5.68
7/16/2016 22:40,42567.94444,5.5
7/16/2016 22:50,42567.95139,5.47
7/16/2016 23:00,42567.95833,5.24
7/16/2016 23:10,42567.96528,5.64
7/16/2016 23:20,42567.97222,4.89
7/16/2016 23:30,42567.97917,3.78
7/16/2016 23:40,42567.98611,2.54
7/16/2016 23:50,42567.99306,2.24
7/17/2016 0:00,42568,3.85
7/17/2016 0:10,42568.00694,4.1
7/17/2016 0:20,42568.01389,4.58
7/17/2016 0:30,42568.02083,4.08
7/17/2016 0:40,42568.02778,3.91
7/17/2016 0:50,42568.03472,3.76
7/17/2016 1:00,42568.04167,3.55
7/17/2016 1:10,42568.04861,3.61
7/17/2016 1:20,42568.05556,3.65
7/17/2016 1:30,42568.0625,3.76
7/17/2016 1:40,42568.06944,3.36
7/17/2016 1:50,42568.07639,3.46
7/17/2016 2:00,42568.08333,3.34
7/17/2016 2:10,42568.09028,3.18
7/17/2016 2:20,42568.09722,3.19
7/17/2016 2:30,42568.10417,3.16
7/17/2016 2:40,42568.11111,3.1
7/17/2016 2:50,42568.11806,2.95
7/17/2016 3:00,42568.125,2.59
7/17/2016 3:10,42568.13194,2.57
7/17/2016 3:20,42568.13889,2.28
7/17/2016 3:30,42568.14583,2.54
7/17/2016 3:40,42568.15278,2.19
7/17/2016 3:50,42568.15972,2.15
7/17/2016 4:00,42568.16667,2.84
7/17/2016 4:10,42568.17361,2.73
7/17/2016 4:20,42568.18056,2.8
7/17/2016 4:30,42568.1875,2.62
7/17/2016 4:40,42568.19444,2.27
7/17/2016 4:50,42568.20139,2.12
7/17/2016 5:00,42568.20833,2.12
7/17/2016 5:10,42568.21528,2.05
7/17/2016 5:20,42568.22222,2
7/17/2016 5:30,42568.22917,1.36
7/17/2016 5:40,42568.23611,1.28
7/17/2016 5:50,42568.24306,1.1
7/17/2016 6:00,42568.25,1.02
7/17/2016 6:10,42568.25694,0.98
7/17/2016 6:20,42568.26389,0.56
7/17/2016 6:30,42568.27083,0.57
7/17/2016 6:40,42568.27778,1.01
7/17/2016 6:50,42568.28472,1.31
7/17/2016 7:00,42568.29167,1.9
7/17/2016 7:10,42568.29861,1.92
7/17/2016 7:20,42568.30556,1.76
7/17/2016 7:30,42568.3125,1.82
7/17/2016 7:40,42568.31944,1.86
7/17/2016 7:50,42568.32639,1.07
7/17/2016 8:00,42568.33333,0.47
7/17/2016 8:10,42568.34028,0.92
7/17/2016 8:20,42568.34722,0.54
7/17/2016 8:30,42568.35417,0.44
7/17/2016 8:40,42568.36111,0.11
7/17/2016 8:50,42568.36806,1.14
7/17/2016 9:00,42568.375,0.54
7/17/2016 9:10,42568.38194,0.1
7/17/2016 9:20,42568.38889,0.71
7/17/2016 9:30,42568.39583,0.86
7/17/2016 9:40,42568.40278,0.31
7/17/2016 9:50,42568.40972,0.39
7/17/2016 10:00,42568.41667,0.12
7/17/2016 10:10,42568.42361,0.38
7/17/2016 10:20,42568.43056,-0.02
7/17/2016 10:30,42568.4375,0
7/17/2016 10:40,42568.44444,0.02
7/17/2016 10:50,42568.45139,0.04
7/17/2016 11:00,42568.45833,0.05
7/17/2016 11:10,42568.46528,0
7/17/2016 11:20,42568.47222,0.13
7/17/2016 11:30,42568.47917,0
7/17/2016 11:40,42568.48611,0
7/17/2016 11:50,42568.49306,0.2
7/17/2016 12:00,42568.5,0.24
7/17/2016 12:10,42568.50694,0.18
7/17/2016 12:20,42568.51389,0.44
7/17/2016 12:30,42568.52083,0.41
7/17/2016 12:40,42568.52778,0.29
7/17/2016 12:50,42568.53472,0.92
7/17/2016 13:00,42568.54167,0.83
7/17/2016 13:10,42568.54861,0.95
7/17/2016 13:20,42568.55556,1.15
7/17/2016 13:30,42568.5625,0.93
7/17/2016 13:40,42568.56944,1.76
7/17/2016 13:50,42568.57639,1.13
7/17/2016 14:00,42568.58333,1.6
7/17/2016 14:10,42568.59028,1.35
7/17/2016 14:20,42568.59722,1.34
7/17/2016 14:30,42568.60417,1.21
7/17/2016 14:40,42568.61111,1.17
7/17/2016 14:50,42568.61806,1.12
7/17/2016 15:00,42568.625,2.18
7/17/2016 15:10,42568.63194,1.64
7/17/2016 15:20,42568.63889,2.26
7/17/2016 15:30,42568.64583,2.07
7/17/2016 15:40,42568.65278,2.68
7/17/2016 15:50,42568.65972,2.58
7/17/2016 16:00,42568.66667,3.2
7/17/2016 16:10,42568.67361,3.45
7/17/2016 16:20,42568.68056,3.77
7/17/2016 16:30,42568.6875,4.37
7/17/2016 16:40,42568.69444,4.35
7/17/2016 16:50,42568.70139,4.02
7/17/2016 17:00,42568.70833,4.84
7/17/2016 17:10,42568.71528,4.63
7/17/2016 17:20,42568.72222,4.64
7/17/2016 17:30,42568.72917,4.71
7/17/2016 17:40,42568.73611,5.07
7/17/2016 17:50,42568.74306,5.7
7/17/2016 18:00,42568.75,6.29
7/17/2016 18:10,42568.75694,6.54
7/17/2016 18:20,42568.76389,6.09
7/17/2016 18:30,42568.77083,5.57
7/17/2016 18:40,42568.77778,5.62
7/17/2016 18:50,42568.78472,5.53
7/17/2016 19:00,42568.79167,7.12
7/17/2016 19:10,42568.79861,6.86
7/17/2016 19:20,42568.80556,6.53
7/17/2016 19:30,42568.8125,7.5
7/17/2016 19:40,42568.81944,7.63
7/17/2016 19:50,42568.82639,6.29
7/17/2016 20:00,42568.83333,5.28
7/17/2016 20:10,42568.84028,5.4
7/17/2016 20:20,42568.84722,4.34
7/17/2016 20:30,42568.85417,4.09
7/17/2016 20:40,42568.86111,5.08
7/17/2016 20:50,42568.86806,5.7
7/17/2016 21:00,42568.875,5.98
7/17/2016 21:10,42568.88194,5.67
7/17/2016 21:20,42568.88889,5.69
7/17/2016 21:30,42568.89583,5.64
7/17/2016 21:40,42568.90278,4.33
7/17/2016 21:50,42568.90972,4.65
7/17/2016 22:00,42568.91667,4.61
7/17/2016 22:10,42568.92361,4.49
7/17/2016 22:20,42568.93056,4.65
7/17/2016 22:30,42568.9375,4.89
7/17/2016 22:40,42568.94444,5.28
7/17/2016 22:50,42568.95139,5.22
7/17/2016 23:00,42568.95833,3.91
7/17/2016 23:10,42568.96528,2.99
7/17/2016 23:20,42568.97222,2.49
7/17/2016 23:30,42568.97917,4.48
7/17/2016 23:40,42568.98611,1.66
7/17/2016 23:50,42568.99306,2.19
7/18/2016 0:00,42569,1.87
7/18/2016 0:10,42569.00694,2.46
7/18/2016 0:20,42569.01389,2.39
7/18/2016 0:30,42569.02083,2.42
7/18/2016 0:40,42569.02778,2.84
7/18/2016 0:50,42569.03472,3.64
7/18/2016 1:00,42569.04167,3.76
7/18/2016 1:10,42569.04861,3.82
7/18/2016 1:20,42569.05556,3.91
7/18/2016 1:30,42569.0625,3.98
7/18/2016 1:40,42569.06944,4.08
7/18/2016 1:50,42569.07639,3.21
7/18/2016 2:00,42569.08333,2.98
7/18/2016 2:10,42569.09028,3.05
7/18/2016 2:20,42569.09722,2.15
7/18/2016 2:30,42569.10417,2.09
7/18/2016 2:40,42569.11111,2.59
7/18/2016 2:50,42569.11806,2.29
7/18/2016 3:00,42569.125,2.03
7/18/2016 3:10,42569.13194,2.25
7/18/2016 3:20,42569.13889,2.21
7/18/2016 3:30,42569.14583,2.36
7/18/2016 3:40,42569.15278,2.42
7/18/2016 3:50,42569.15972,1.78
7/18/2016 4:00,42569.16667,1.6
7/18/2016 4:10,42569.17361,1.65
7/18/2016 4:20,42569.18056,2.02
7/18/2016 4:30,42569.1875,2.08
7/18/2016 4:40,42569.19444,2.69
7/18/2016 4:50,42569.20139,3.65
7/18/2016 5:00,42569.20833,3.58
7/18/2016 5:10,42569.21528,2.88
7/18/2016 5:20,42569.22222,3.55
7/18/2016 5:30,42569.22917,4.01
7/18/2016 5:40,42569.23611,3.66
7/18/2016 5:50,42569.24306,3.75
7/18/2016 6:00,42569.25,3.32
7/18/2016 6:10,42569.25694,3.61
7/18/2016 6:20,42569.26389,3.24
7/18/2016 6:30,42569.27083,3.03
7/18/2016 6:40,42569.27778,2.62
7/18/2016 6:50,42569.28472,2.88
7/18/2016 7:00,42569.29167,2.39
7/18/2016 7:10,42569.29861,2.09
7/18/2016 7:20,42569.30556,2.38
7/18/2016 7:30,42569.3125,2.19
7/18/2016 7:40,42569.31944,1.91
7/18/2016 7:50,42569.32639,1.92
7/18/2016 8:00,42569.33333,1.67
7/18/2016 8:10,42569.34028,1.86
7/18/2016 8:20,42569.34722,1.91
7/18/2016 8:30,42569.35417,2.5
7/18/2016 8:40,42569.36111,2.69
7/18/2016 8:50,42569.36806,2.68
7/18/2016 9:00,42569.375,2.45
7/18/2016 9:10,42569.38194,2.56
7/18/2016 9:20,42569.38889,2.68
7/18/2016 9:30,42569.39583,2.1
7/18/2016 9:40,42569.40278,2.39
7/18/2016 9:50,42569.40972,2.7
7/18/2016 10:00,42569.41667,2.98
7/18/2016 10:10,42569.42361,2.98
7/18/2016 10:20,42569.43056,2.99
7/18/2016 10:30,42569.4375,3.21
7/18/2016 10:40,42569.44444,3.43
7/18/2016 10:50,42569.45139,3.08
7/18/2016 11:00,42569.45833,3.45
7/18/2016 11:10,42569.46528,3.84
7/18/2016 11:20,42569.47222,3.53
7/18/2016 11:30,42569.47917,3.46
7/18/2016 11:40,42569.48611,3.54
7/18/2016 11:50,42569.49306,3.33
7/18/2016 12:00,42569.5,3.49
7/18/2016 12:10,42569.50694,3.8
