TIME,TIME_NUM_FORMAT,DO
7/15/2016 23:40:00,42566.98611,6.7
7/15/2016 23:50:00,42566.99306,6.89
7/16/2016 0:00:00,42567.00000,7.31
7/16/2016 0:10:00,42567.00694,7.89
7/16/2016 0:20:00,42567.01389,8.39
7/16/2016 0:30:00,42567.02083,7.74
7/16/2016 0:40:00,42567.02778,7.66
7/16/2016 0:50:00,42567.03472,8.19
7/16/2016 1:00:00,42567.04167,7.88
7/16/2016 1:10:00,42567.04861,7.29
7/16/2016 1:20:00,42567.05556,7.21
7/16/2016 1:30:00,42567.06250,6.78
7/16/2016 1:40:00,42567.06944,6.91
7/16/2016 1:50:00,42567.07639,7.28
7/16/2016 2:00:00,42567.08333,5.16
7/16/2016 2:10:00,42567.09028,6.94
7/16/2016 2:20:00,42567.09722,6.85
7/16/2016 2:30:00,42567.10417,6.11
7/16/2016 2:40:00,42567.11111,5.97
7/16/2016 2:50:00,42567.11806,5.94
7/16/2016 3:00:00,42567.12500,6.4
7/16/2016 3:10:00,42567.13194,6
7/16/2016 3:20:00,42567.13889,5.68
7/16/2016 3:30:00,42567.14583,5.72
7/16/2016 3:40:00,42567.15278,5.91
7/16/2016 3:50:00,42567.15972,5.83
7/16/2016 4:00:00,42567.16667,5.38
7/16/2016 4:10:00,42567.17361,5.61
7/16/2016 4:20:00,42567.18056,5.5
7/16/2016 4:30:00,42567.18750,5.22
7/16/2016 4:40:00,42567.19444,5
7/16/2016 4:50:00,42567.20139,5.37
7/16/2016 5:00:00,42567.20833,5.05
7/16/2016 5:10:00,42567.21528,4.82
7/16/2016 5:20:00,42567.22222,5.05
7/16/2016 5:30:00,42567.22917,4.42
7/16/2016 5:40:00,42567.23611,4.36
7/16/2016 5:50:00,42567.24306,4.14
7/16/2016 6:00:00,42567.25000,4.23
7/16/2016 6:10:00,42567.25694,3.99
7/16/2016 6:20:00,42567.26389,4.38
7/16/2016 6:30:00,42567.27083,3.17
7/16/2016 6:40:00,42567.27778,2.38
7/16/2016 6:50:00,42567.28472,5.7
7/16/2016 7:00:00,42567.29167,3.26
7/16/2016 7:10:00,42567.29861,3.82
7/16/2016 7:20:00,42567.30556,2.51
7/16/2016 7:30:00,42567.31250,4.32
7/16/2016 7:40:00,42567.31944,3.76
7/16/2016 7:50:00,42567.32639,3.81
7/16/2016 8:00:00,42567.33333,4.29
7/16/2016 8:10:00,42567.34028,3.47
7/16/2016 8:20:00,42567.34722,2.49
7/16/2016 8:30:00,42567.35417,2.92
7/16/2016 8:40:00,42567.36111,3
